case,detector,G1,G2,G3,G4,G5,G6,G7
B002,det22,12937988100000.0,59976645000000.0,2643189010000000.0,4051013300000000.0,1.71582819e+16,3866558600000000.0,5.9086039e+16
B002,det23,14088138100000.0,65447785000000.0,2881760730000000.0,4326255200000000.0,1.77114688e+16,3967771800000000.0,6.0533299e+16
B002,det24,15878567300000.0,74107738000000.0,3252180320000000.0,4742222600000000.0,1.85190822e+16,4116132900000000.0,6.2655267e+16
B002,det25,18136147000000.0,84483185000000.0,3695120600000000.0,5228138200000000.0,1.94236578e+16,4282138900000000.0,6.5014088e+16
B003,det0,5372828700000.0,24394984800000.0,1075763380000000.0,1985255920000000.0,1.25811645e+16,3131524800000000.0,4.9170825e+16
B003,det1,5308883700000.0,24058192500000.0,1060391280000000.0,1991522000000000.0,1.27315617e+16,3168489300000000.0,4.9747773e+16
B003,det2,5318707400000.0,24121800700000.0,1062011860000000.0,1996937880000000.0,1.27555713e+16,3173369400000000.0,4.9828134e+16
B003,det3,5329307100000.0,24173144100000.0,1064585320000000.0,2001925370000000.0,1.27800594e+16,3179314700000000.0,4.9905814e+16
B003,det4,5332306700000.0,24185198800000.0,1066696870000000.0,2006569000000000.0,1.28026671e+16,3184421000000000.0,4.9976461e+16
B003,det5,5355146500000.0,24285021100000.0,1068546250000000.0,2011182830000000.0,1.28235072e+16,3189262700000000.0,5.0056005e+16
B003,det6,5366699600000.0,24368908900000.0,1070076640000000.0,2015140720000000.0,1.28446465e+16,3194071800000000.0,5.0112811e+16
B003,det7,5369579300000.0,24436016200000.0,1073280740000000.0,2021078660000000.0,1.28720281e+16,3200994100000000.0,5.0209984e+16
B003,det8,5381913900000.0,24528722400000.0,1077584650000000.0,2028326950000000.0,1.29033609e+16,3206562400000000.0,5.0304671e+16
B003,det9,5417460500000.0,24670955100000.0,1081940310000000.0,2036512070000000.0,1.29335187e+16,3213625700000000.0,5.0400432e+16
B003,det10,5463967500000.0,24787375800000.0,1089481990000000.0,2049731240000000.0,1.29875371e+16,3225724000000000.0,5.0564193e+16
B003,det11,5503668300000.0,24986784900000.0,1098901800000000.0,2065381230000000.0,1.30401203e+16,3236626600000000.0,5.0724092e+16
B003,det12,5559156200000.0,25180979200000.0,1107424130000000.0,2078565640000000.0,1.30905132e+16,3247027600000000.0,5.0880751e+16
B003,det13,5603464000000.0,25437451700000.0,1116970810000000.0,2093546090000000.0,1.31399968e+16,3258037100000000.0,5.1022292e+16
B003,det14,5636608000000.0,25613310600000.0,1126229670000000.0,2107724140000000.0,1.31887809e+16,3267297500000000.0,5.1161314e+16
B003,det15,5735598100000.0,26066460300000.0,1145757840000000.0,2137882460000000.0,1.32851131e+16,3287567400000000.0,5.1444414e+16
B003,det16,5814856400000.0,26500008900000.0,1166323400000000.0,2168170700000000.0,1.33808486e+16,3307365000000000.0,5.1705757e+16
B003,det17,5919436800000.0,26983695800000.0,1187779650000000.0,2200215060000000.0,1.34759774e+16,3325532100000000.0,5.1972155e+16
B003,det18,6025485300000.0,27502222400000.0,1209577450000000.0,2232419640000000.0,1.35744003e+16,3345194300000000.0,5.224555e+16
B003,det19,6128982100000.0,27991635900000.0,1231875060000000.0,2265807610000000.0,1.36725118e+16,3366163100000000.0,5.2526552e+16
B003,det20,6251033400000.0,28495880300000.0,1255259610000000.0,2299268880000000.0,1.37697666e+16,3385037800000000.0,5.278495e+16
B003,det21,6479117900000.0,29602120500000.0,1303602330000000.0,2369842260000000.0,1.39719036e+16,3423719800000000.0,5.3324308e+16
B003,det22,6725224200000.0,30734498600000.0,1355668970000000.0,2443834120000000.0,1.41780637e+16,3463433000000000.0,5.3866292e+16
B003,det23,7128370800000.0,32609065200000.0,1440274560000000.0,2562661160000000.0,1.44977906e+16,3525044600000000.0,5.4722195e+16
B003,det24,7720267700000.0,35413853400000.0,1565788760000000.0,2736892890000000.0,1.49536774e+16,3610896700000000.0,5.5904425e+16
B003,det25,8402518600000.0,38678575000000.0,1710267950000000.0,2932022980000000.0,1.5437356e+16,3699739000000000.0,5.7150102e+16
B004,det0,3674761640000.0,16508931000000.0,719412090000000.0,1438002100000000.0,1.11937284e+16,2966451900000000.0,4.7444627e+16
B004,det1,3645062200000.0,16392859400000.0,711323510000000.0,1440349980000000.0,1.12830222e+16,2990492300000000.0,4.782388e+16
B004,det2,3654753440000.0,16430470000000.0,711416600000000.0,1442612310000000.0,1.13004591e+16,2994800600000000.0,4.788193e+16
B004,det3,3662690510000.0,16434271900000.0,712919020000000.0,1445124370000000.0,1.13171154e+16,2999260600000000.0,4.793439e+16
B004,det4,3660323900000.0,16439807600000.0,713740070000000.0,1448067420000000.0,1.13334547e+16,3003055700000000.0,4.7999599e+16
B004,det5,3660587810000.0,16496303000000.0,715088170000000.0,1450996870000000.0,1.13484935e+16,3007575200000000.0,4.8047369e+16
B004,det6,3686126710000.0,16557670100000.0,716076000000000.0,1452989170000000.0,1.13632354e+16,3010182800000000.0,4.8102616e+16
B004,det7,3673535010000.0,16550259400000.0,717435830000000.0,1456214130000000.0,1.13816481e+16,3015187500000000.0,4.8165505e+16
B004,det8,3677752840000.0,16610142000000.0,719535770000000.0,1460491120000000.0,1.14050936e+16,3020105100000000.0,4.825099e+16
B004,det9,3699986580000.0,16665140200000.0,721226240000000.0,1464715160000000.0,1.14253143e+16,3025274400000000.0,4.8327782e+16
B004,det10,3730745430000.0,16785221100000.0,725388790000000.0,1472773960000000.0,1.14685733e+16,3035476800000000.0,4.8462828e+16
B004,det11,3754968350000.0,16845262900000.0,729070690000000.0,1481354980000000.0,1.15103722e+16,3044277200000000.0,4.8591437e+16
B004,det12,3762575650000.0,16975097900000.0,733375910000000.0,1489353560000000.0,1.15472512e+16,3053381000000000.0,4.8700624e+16
B004,det13,3791502300000.0,17052582500000.0,738176890000000.0,1497757400000000.0,1.15853669e+16,3062224000000000.0,4.8828632e+16
B004,det14,3818657880000.0,17153949300000.0,742697800000000.0,1506506650000000.0,1.16231889e+16,3069752800000000.0,4.8949173e+16
B004,det15,3852175970000.0,17354745000000.0,752087090000000.0,1522638490000000.0,1.16943581e+16,3085451200000000.0,4.9159973e+16
B004,det16,3904358130000.0,17598662500000.0,762323120000000.0,1540015040000000.0,1.17658173e+16,3101161800000000.0,4.9376092e+16
B004,det17,3952421980000.0,17819213900000.0,772254310000000.0,1557787860000000.0,1.18375493e+16,3116362100000000.0,4.9572104e+16
B004,det18,4018195980000.0,18111460600000.0,783359700000000.0,1576849130000000.0,1.19096867e+16,3131543400000000.0,4.9777448e+16
B004,det19,4068952100000.0,18333382400000.0,793954300000000.0,1594667120000000.0,1.19795585e+16,3146903900000000.0,4.9990188e+16
B004,det20,4118913980000.0,18547945200000.0,805440680000000.0,1614152880000000.0,1.20508216e+16,3160978600000000.0,5.0196597e+16
B004,det21,4227263690000.0,19071533800000.0,828975190000000.0,1652838110000000.0,1.21929705e+16,3191129800000000.0,5.0595771e+16
B004,det22,4361307660000.0,19607904500000.0,853868660000000.0,1693097550000000.0,1.23388578e+16,3220238900000000.0,5.098212e+16
B004,det23,4533542800000.0,20494437200000.0,893256700000000.0,1758116100000000.0,1.2563113e+16,3265815700000000.0,5.1608463e+16
B004,det24,4805669000000.0,21763174700000.0,951199820000000.0,1850618990000000.0,1.2874558e+16,3326577000000000.0,5.2430789e+16
B004,det25,5124767600000.0,23197667100000.0,1015573930000000.0,1951230740000000.0,1.3202467e+16,3390791700000000.0,5.3300432e+16
B005,det0,2759751120000.0,12287154100000.0,527058630000000.0,1106686640000000.0,1.01265162e+16,2831898190000000.0,4.6115963e+16
B005,det1,2741741370000.0,12259381600000.0,522239140000000.0,1108049340000000.0,1.01842866e+16,2849187980000000.0,4.6380563e+16
B005,det2,2748588540000.0,12261382500000.0,522794500000000.0,1109724580000000.0,1.01978155e+16,2852062290000000.0,4.6426575e+16
B005,det3,2749339950000.0,12269555200000.0,523381020000000.0,1111297570000000.0,1.02096723e+16,2855167540000000.0,4.6466897e+16
B005,det4,2745104940000.0,12295749400000.0,523908250000000.0,1113289990000000.0,1.02218375e+16,2857464280000000.0,4.6506543e+16
B005,det5,2738886050000.0,12295611900000.0,524248420000000.0,1115033930000000.0,1.0232383e+16,2861359130000000.0,4.6553727e+16
B005,det6,2758003260000.0,12314272800000.0,525522900000000.0,1116562310000000.0,1.0243915e+16,2862973700000000.0,4.6588695e+16
B005,det7,2763852470000.0,12347574300000.0,526269690000000.0,1118820810000000.0,1.02584783e+16,2867580560000000.0,4.6641615e+16
B005,det8,2775611190000.0,12395805000000.0,527495610000000.0,1121146810000000.0,1.02751685e+16,2871776230000000.0,4.6706607e+16
B005,det9,2782390090000.0,12385277100000.0,528101240000000.0,1124005270000000.0,1.02933651e+16,2874704510000000.0,4.676112e+16
B005,det10,2782752460000.0,12463888800000.0,530395720000000.0,1129073400000000.0,1.03252037e+16,2883849190000000.0,4.6885391e+16
B005,det11,2796529450000.0,12511663100000.0,532736520000000.0,1133994650000000.0,1.03567259e+16,2891207120000000.0,4.6985336e+16
B005,det12,2809414450000.0,12552208600000.0,535051840000000.0,1138970480000000.0,1.03892038e+16,2898822140000000.0,4.7098439e+16
B005,det13,2825154310000.0,12619765500000.0,537524960000000.0,1144694550000000.0,1.04200089e+16,2906342140000000.0,4.7196518e+16
B005,det14,2829987380000.0,12660628500000.0,540057880000000.0,1150210430000000.0,1.04491728e+16,2913504730000000.0,4.7298661e+16
B005,det15,2866890410000.0,12787439500000.0,545470160000000.0,1160290260000000.0,1.05067697e+16,2927796400000000.0,4.7482406e+16
B005,det16,2880386640000.0,12944149000000.0,550997480000000.0,1171729090000000.0,1.05646897e+16,2940559600000000.0,4.7664196e+16
B005,det17,2930541410000.0,13078950500000.0,556888740000000.0,1183137460000000.0,1.06201353e+16,2952976400000000.0,4.7835288e+16
B005,det18,2949208860000.0,13228656600000.0,563089480000000.0,1194359580000000.0,1.06767556e+16,2965953400000000.0,4.8004027e+16
B005,det19,2975021880000.0,13341121900000.0,568948670000000.0,1205671850000000.0,1.07321434e+16,2978196500000000.0,4.8178852e+16
B005,det20,3010511380000.0,13463861600000.0,575099610000000.0,1217225630000000.0,1.07872782e+16,2991373300000000.0,4.833706e+16
B005,det21,3079582290000.0,13803007100000.0,588522080000000.0,1242148930000000.0,1.08998343e+16,3014892400000000.0,4.8666736e+16
B005,det22,3143602660000.0,14089732700000.0,602412710000000.0,1266632750000000.0,1.10133947e+16,3039556400000000.0,4.8991341e+16
B005,det23,3248205790000.0,14559444300000.0,624325310000000.0,1306426220000000.0,1.11839454e+16,3075249100000000.0,4.9470597e+16
B005,det24,3397683030000.0,15272615700000.0,656105750000000.0,1363056550000000.0,1.14170434e+16,3125371400000000.0,5.0125566e+16
B005,det25,3573935210000.0,16052461900000.0,690289040000000.0,1423302210000000.0,1.16641818e+16,3176041400000000.0,5.0782146e+16
B006,det0,2181664160000.0,9716426400000.0,409444078000000.0,888107450000000.0,9262238700000000.0,2714259250000000.0,4.4990006e+16
B006,det1,2184536490000.0,9689082800000.0,407050037000000.0,889193980000000.0,9302635900000000.0,2726197510000000.0,4.518381e+16
B006,det2,2182329160000.0,9709061900000.0,407694050000000.0,890627000000000.0,9311287700000000.0,2728010160000000.0,4.5219261e+16
B006,det3,2184721140000.0,9708850000000.0,407972878000000.0,891227650000000.0,9319438200000000.0,2730559890000000.0,4.5250773e+16
B006,det4,2188833300000.0,9746697300000.0,408429691000000.0,892182310000000.0,9329470500000000.0,2733329930000000.0,4.5288468e+16
B006,det5,2192474280000.0,9730429400000.0,408555260000000.0,893607530000000.0,9338111700000000.0,2734823980000000.0,4.5319529e+16
B006,det6,2183102230000.0,9733922800000.0,409013061000000.0,894703320000000.0,9347127300000000.0,2738019130000000.0,4.5356284e+16
B006,det7,2193838950000.0,9737634000000.0,409553345000000.0,896027500000000.0,9359442300000000.0,2740969500000000.0,4.5388705e+16
B006,det8,2193878880000.0,9769011800000.0,410161136000000.0,897890480000000.0,9373393200000000.0,2743598970000000.0,4.5445898e+16
B006,det9,2188145780000.0,9786425500000.0,410555881000000.0,899411870000000.0,9386659600000000.0,2748125800000000.0,4.549749e+16
B006,det10,2206081800000.0,9847932100000.0,412332344000000.0,902951600000000.0,9412823400000000.0,2755413580000000.0,4.558738e+16
B006,det11,2216238360000.0,9846017600000.0,413591115000000.0,906965010000000.0,9438313300000000.0,2761863000000000.0,4.5688279e+16
B006,det12,2217305670000.0,9898978900000.0,415091051000000.0,910414080000000.0,9465597400000000.0,2768206790000000.0,4.5781331e+16
B006,det13,2229414000000.0,9932605600000.0,416703824000000.0,913387240000000.0,9489981600000000.0,2773903780000000.0,4.5859388e+16
B006,det14,2233224750000.0,9995337500000.0,418391479000000.0,917097250000000.0,9514534500000000.0,2780281640000000.0,4.5948942e+16
B006,det15,2259376120000.0,10058256600000.0,421594471000000.0,924597290000000.0,9562250800000000.0,2792864120000000.0,4.6115583e+16
B006,det16,2275705530000.0,10142186000000.0,424865470000000.0,931920000000000.0,9609500100000000.0,2804259750000000.0,4.6272873e+16
B006,det17,2295888630000.0,10217585500000.0,428545575000000.0,940052580000000.0,9656646100000000.0,2814630400000000.0,4.6419307e+16
B006,det18,2307100050000.0,10280047200000.0,431998323000000.0,947111150000000.0,9701866000000000.0,2826162690000000.0,4.6574371e+16
B006,det19,2325032380000.0,10371750500000.0,436208100000000.0,955260320000000.0,9747896700000000.0,2837156320000000.0,4.6715725e+16
B006,det20,2363158620000.0,10493208200000.0,440101820000000.0,963155730000000.0,9795946200000000.0,2848025810000000.0,4.6863648e+16
B006,det21,2400927310000.0,10675519100000.0,448157820000000.0,979388620000000.0,9885862000000000.0,2869769680000000.0,4.7135905e+16
B006,det22,2435485340000.0,10862436000000.0,457119160000000.0,996479880000000.0,9976955500000000.0,2889203550000000.0,4.7409085e+16
B006,det23,2502260960000.0,11130320800000.0,470105990000000.0,1022837710000000.0,1.01145667e+16,2921524900000000.0,4.7816738e+16
B006,det24,2595582350000.0,11594284400000.0,489738370000000.0,1060204860000000.0,1.03041621e+16,2962462600000000.0,4.8362923e+16
B006,det25,2700859720000.0,12058540700000.0,510963320000000.0,1100189200000000.0,1.04963751e+16,3004893100000000.0,4.8905824e+16
B007,det0,1798307460000.0,7975511800000.0,332412121000000.0,734867510000000.0,8538547700000000.0,2607627380000000.0,4.3990327e+16
B007,det1,1796569160000.0,7979999100000.0,330654248000000.0,735114640000000.0,8566425600000000.0,2616117620000000.0,4.4140355e+16
B007,det2,1811608430000.0,7988613800000.0,330959244000000.0,736150610000000.0,8573646800000000.0,2618651200000000.0,4.4168783e+16
B007,det3,1800965060000.0,7997476200000.0,331153840000000.0,736999240000000.0,8580885900000000.0,2621112200000000.0,4.4192483e+16
B007,det4,1799544490000.0,8002849700000.0,331173768000000.0,737791100000000.0,8586673200000000.0,2621827630000000.0,4.4220199e+16
B007,det5,1814010050000.0,8010443200000.0,331668530000000.0,738135440000000.0,8594741000000000.0,2623687040000000.0,4.4246972e+16
B007,det6,1805063390000.0,8014401200000.0,331929830000000.0,739134100000000.0,8602832400000000.0,2625540690000000.0,4.4275537e+16
B007,det7,1810214780000.0,8015024100000.0,332405402000000.0,740271910000000.0,8610794000000000.0,2628389570000000.0,4.4310982e+16
B007,det8,1810370270000.0,8036574400000.0,332665674000000.0,741252090000000.0,8623100800000000.0,2631731730000000.0,4.4354143e+16
B007,det9,1830107390000.0,8058866700000.0,333321012000000.0,742996270000000.0,8634568300000000.0,2634678720000000.0,4.4399362e+16
B007,det10,1827365030000.0,8060424800000.0,334040042000000.0,744855080000000.0,8656391500000000.0,2640625240000000.0,4.4482636e+16
B007,det11,1824426750000.0,8086985100000.0,334996507000000.0,747949890000000.0,8678247600000000.0,2645874030000000.0,4.4566806e+16
B007,det12,1840841260000.0,8125217600000.0,335793489000000.0,750258560000000.0,8699815900000000.0,2652235490000000.0,4.4640944e+16
B007,det13,1831297360000.0,8162448400000.0,337165740000000.0,752609040000000.0,8719695900000000.0,2657762550000000.0,4.4713259e+16
B007,det14,1849193660000.0,8174711400000.0,338496414000000.0,755667550000000.0,8739905900000000.0,2662649380000000.0,4.4789997e+16
B007,det15,1852670920000.0,8217704500000.0,340503510000000.0,760753180000000.0,8781666500000000.0,2673149630000000.0,4.4933564e+16
B007,det16,1874898700000.0,8301263300000.0,342469649000000.0,766189120000000.0,8820763700000000.0,2682522360000000.0,4.5078046e+16
B007,det17,1875721200000.0,8356746000000.0,345030450000000.0,771372680000000.0,8861434500000000.0,2693654250000000.0,4.5222732e+16
B007,det18,1899918660000.0,8411950800000.0,347855088000000.0,777013860000000.0,8899818000000000.0,2703096210000000.0,4.5342648e+16
B007,det19,1905934350000.0,8458684600000.0,349974252000000.0,782329630000000.0,8938762200000000.0,2712590240000000.0,4.5477522e+16
B007,det20,1920029990000.0,8531401700000.0,352682849000000.0,788128760000000.0,8978009200000000.0,2722833080000000.0,4.5602045e+16
B007,det21,1956797320000.0,8657360600000.0,358366871000000.0,799898530000000.0,9054293600000000.0,2741841910000000.0,4.5854824e+16
B007,det22,1976755690000.0,8776984600000.0,363841677000000.0,811597520000000.0,9132086400000000.0,2759581770000000.0,4.6091673e+16
B007,det23,2031372380000.0,8989887800000.0,373158050000000.0,830605790000000.0,9246150800000000.0,2787130430000000.0,4.6440862e+16
B007,det24,2087753260000.0,9272354400000.0,385832347000000.0,857139740000000.0,9402366100000000.0,2823077470000000.0,4.6907025e+16
B007,det25,2158442650000.0,9593401700000.0,399606128000000.0,884384870000000.0,9562900400000000.0,2859994880000000.0,4.7382667e+16
